Date_Time,Year,Month,Day,MaxTemp,MinTemp,MeanTemp,HeatDegDays,CoolDegDays,TotalPrecip,SnowGround,Station,Site,GDD_Calc,GDD
2016-01-01,2016,1,1,1,-10,-4.5,22.5,0,1,1,Lethbridge,BL,0,0
2016-01-02,2016,1,2,2,-5,-1.5,19.5,0,0,2,Lethbridge,BL,0,0
2016-01-03,2016,1,3,0,-5,-2.5,20.5,0,12.5,0,Lethbridge,BL,0,0
2016-01-04,2016,1,4,-2,-4,-3,21,0,1,13,Lethbridge,BL,0,0
2016-01-05,2016,1,5,-8,-15,-11.5,29.5,0,0,14,Lethbridge,BL,0,0
2016-01-06,2016,1,6,-1.5,-16,-8.8,26.8,0,0,14,Lethbridge,BL,0,0
2016-01-07,2016,1,7,2,-8,-3,21,0,0,14,Lethbridge,BL,0,0
2016-01-08,2016,1,8,-7,-15,-11,29,0,0,14,Lethbridge,BL,0,0
2016-01-09,2016,1,9,-5,-15,-10,28,0,0,14,Lethbridge,BL,0,0
2016-01-10,2016,1,10,-4,-10,-7,25,0,0,14,Lethbridge,BL,0,0
2016-01-11,2016,1,11,4,-16,-6,24,0,11,14,Lethbridge,BL,0,0
2016-01-12,2016,1,12,1,-2,-0.5,18.5,0,0,4,Lethbridge,BL,0,0
2016-01-13,2016,1,13,1,-18,-8.5,26.5,0,10,4,Lethbridge,BL,0,0
2016-01-14,2016,1,14,-0.5,-3,-1.8,19.8,0,0,12,Lethbridge,BL,0,0
2016-01-15,2016,1,15,-3,-15,-9,27,0,0,12,Lethbridge,BL,0,0
2016-01-16,2016,1,16,0,-9,-4.5,22.5,0,0,12,Lethbridge,BL,0,0
2016-01-17,2016,1,17,0,-2,-1,19,0,0,12,Lethbridge,BL,0,0
2016-01-18,2016,1,18,1,-5,-2,20,0,11,12,Lethbridge,BL,0,0
2016-01-19,2016,1,19,0,-8,-4,22,0,5,23,Lethbridge,BL,0,0
2016-01-20,2016,1,20,0,-10,-5,23,0,0,28,Lethbridge,BL,0,0
2016-01-21,2016,1,21,-1,-5,-3,21,0,0,28,Lethbridge,BL,0,0
2016-01-22,2016,1,22,-2.5,-18,-10.3,28.3,0,0,28,Lethbridge,BL,0,0
2016-01-23,2016,1,23,-3,-5,-4,22,0,0,28,Lethbridge,BL,0,0
2016-01-24,2016,1,24,-5,-18,-11.5,29.5,0,0,28,Lethbridge,BL,0,0
2016-01-25,2016,1,25,-3,-18,-10.5,28.5,0,0,28,Lethbridge,BL,0,0
2016-01-26,2016,1,26,6,-23,-8.5,26.5,0,2,28,Lethbridge,BL,0,0
2016-01-27,2016,1,27,6,-1,2.5,15.5,0,0,10,Lethbridge,BL,0,0
2016-01-28,2016,1,28,-1,-14,-7.5,25.5,0,0,2,Lethbridge,BL,0,0
2016-01-29,2016,1,29,0,-12,-6,24,0,25,2,Lethbridge,BL,0,0
2016-01-30,2016,1,30,-1,-6,-3.5,21.5,0,6,27,Lethbridge,BL,0,0
2016-01-31,2016,1,31,0.5,-12,-5.8,23.8,0,0,33,Lethbridge,BL,0,0
2016-02-01,2016,2,1,9,-3,3,15,0,0,33,Lethbridge,BL,0,0
2016-02-02,2016,2,2,4,0,2,16,0,0,8,Lethbridge,BL,0,0
2016-02-03,2016,2,3,-2,-12,-7,25,0,1,4,Lethbridge,BL,0,0
2016-02-04,2016,2,4,7,-6,0.5,17.5,0,7,5,Lethbridge,BL,0,0
2016-02-05,2016,2,5,10,2,6,12,0,24,1,Lethbridge,BL,1,1
2016-02-06,2016,2,6,-1,-3,-2,20,0,0,0,Lethbridge,BL,0,1
2016-02-07,2016,2,7,-1,-10,-5.5,23.5,0,2,0,Lethbridge,BL,0,1
2016-02-08,2016,2,8,-2,-11,-6.5,24.5,0,4,2,Lethbridge,BL,0,1
2016-02-09,2016,2,9,0,-9,-4.5,22.5,0,33,6,Lethbridge,BL,0,1
2016-02-10,2016,2,10,2,-2,0,18,0,0,34,Lethbridge,BL,0,1
2016-02-11,2016,2,11,-2.5,-7.5,-5,23,0,8,27,Lethbridge,BL,0,1
2016-02-12,2016,2,12,1,-14,-6.5,24.5,0,4,35,Lethbridge,BL,0,1
2016-02-13,2016,2,13,-5,-14,-9.5,27.5,0,19,39,Lethbridge,BL,0,1
2016-02-14,2016,2,14,-5,-12,-8.5,26.5,0,0,58,Lethbridge,BL,0,1
2016-02-15,2016,2,15,-8,-17,-12.5,30.5,0,0,58,Lethbridge,BL,0,1
2016-02-16,2016,2,16,6,-11.5,-2.8,20.8,0,4,58,Lethbridge,BL,0,1
2016-02-17,2016,2,17,10,-1,4.5,13.5,0,18,37,Lethbridge,BL,0,1
2016-02-18,2016,2,18,4,1,2.5,15.5,0,1,0,Lethbridge,BL,0,1
2016-02-19,2016,2,19,-3,-4,-3.5,21.5,0,0,0,Lethbridge,BL,0,1
2016-02-20,2016,2,20,-1,-15,-8,26,0,0,0,Lethbridge,BL,0,1
2016-02-21,2016,2,21,6,-15,-4.5,22.5,0,1,0,Lethbridge,BL,0,1
2016-02-22,2016,2,22,6,1,3.5,14.5,0,1,0,Lethbridge,BL,0,1
2016-02-23,2016,2,23,-4,-9,-6.5,24.5,0,0,0,Lethbridge,BL,0,1
2016-02-24,2016,2,24,0,-18,-9,27,0,4,0,Lethbridge,BL,0,1
2016-02-25,2016,2,25,11,-5,3,15,0,13,3,Lethbridge,BL,0,1
2016-02-26,2016,2,26,11,7,9,9,0,0,0,Lethbridge,BL,4,5
2016-02-27,2016,2,27,3,0,1.5,16.5,0,0,0,Lethbridge,BL,0,5
2016-02-28,2016,2,28,2,-7,-2.5,20.5,0,0,0,Lethbridge,BL,0,5
2016-02-29,2016,2,29,8,-8,0,18,0,1,0,Lethbridge,BL,0,5
2016-03-01,2016,3,1,8,2,5,13,0,5,0,Lethbridge,BL,0,5
2016-03-02,2016,3,2,4,-6,-1,19,0,0,0,Lethbridge,BL,0,5
2016-03-03,2016,3,3,10,-1.5,4.3,13.7,0,9,0,Lethbridge,BL,0,5
2016-03-04,2016,3,4,-2,-7,-4.5,22.5,0,0,0,Lethbridge,BL,0,5
2016-03-05,2016,3,5,0,-12,-6,24,0,21,0,Lethbridge,BL,0,5
2016-03-06,2016,3,6,-1,-5,-3,21,0,0,17,Lethbridge,BL,0,5
2016-03-07,2016,3,7,-1.5,-15,-8.3,26.3,0,0,17,Lethbridge,BL,0,5
2016-03-08,2016,3,8,3,-19,-8,26,0,0,17,Lethbridge,BL,0,5
2016-03-09,2016,3,9,-1,-13,-7,25,0,8,15,Lethbridge,BL,0,5
2016-03-10,2016,3,10,0,-5,-2.5,20.5,0,0,23,Lethbridge,BL,0,5
2016-03-11,2016,3,11,0,-17,-8.5,26.5,0,0,23,Lethbridge,BL,0,5
2016-03-12,2016,3,12,-3,-9,-6,24,0,0,23,Lethbridge,BL,0,5
2016-03-13,2016,3,13,-1,-16,-8.5,26.5,0,6,23,Lethbridge,BL,0,5
2016-03-14,2016,3,14,-5,-9,-7,25,0,0,29,Lethbridge,BL,0,5
2016-03-15,2016,3,15,0,-12,-6,24,0,0,29,Lethbridge,BL,0,5
2016-03-16,2016,3,16,3,-15,-6,24,0,1,29,Lethbridge,BL,0,5
2016-03-17,2016,3,17,3,0,1.5,16.5,0,0,17,Lethbridge,BL,0,5
2016-03-18,2016,3,18,3,-6,-1.5,19.5,0,2,14,Lethbridge,BL,0,5
2016-03-19,2016,3,19,4,-1,1.5,16.5,0,2,11,Lethbridge,BL,0,5
2016-03-20,2016,3,20,0,-10,-5,23,0,0,8,Lethbridge,BL,0,5
2016-03-21,2016,3,21,1,-13,-6,24,0,4,8,Lethbridge,BL,0,5
2016-03-22,2016,3,22,5,0,2.5,15.5,0,0,23,Lethbridge,BL,0,5
2016-03-23,2016,3,23,2,-8,-3,21,0,0,6,Lethbridge,BL,0,5
2016-03-24,2016,3,24,-1,-9,-5,23,0,0,6,Lethbridge,BL,0,5
2016-03-25,2016,3,25,1,-9,-4,22,0,7,6,Lethbridge,BL,0,5
2016-03-26,2016,3,26,0,-4,-2,20,0,0,6,Lethbridge,BL,0,5
2016-03-27,2016,3,27,5,-14,-4.5,22.5,0,0,6,Lethbridge,BL,0,5
2016-03-28,2016,3,28,5,-5,0,18,0,2,6,Lethbridge,BL,0,5
2016-03-29,2016,3,29,7,-1,3,15,0,4,4,Lethbridge,BL,0,5
2016-03-30,2016,3,30,3,-2,0.5,17.5,0,0,4,Lethbridge,BL,0,5
2016-03-31,2016,3,31,8,-2,3,15,0,1,2,Lethbridge,BL,0,5
2016-04-01,2016,4,1,11.5,3,7.3,10.7,0,2,0,Lethbridge,BL,2.25,7.25
2016-04-02,2016,4,2,16,8,12,6,0,8,0,Lethbridge,BL,7,14.25
2016-04-03,2016,4,3,10,1.5,5.8,12.2,0,12,0,Lethbridge,BL,0.75,15
2016-04-04,2016,4,4,1,-2,-0.5,18.5,0,0,0,Lethbridge,BL,0,15
2016-04-05,2016,4,5,0,-6,-3,21,0,13,0,Lethbridge,BL,0,15
2016-04-06,2016,4,6,-3,-8.5,-5.8,23.8,0,0,13,Lethbridge,BL,0,15
2016-04-07,2016,4,7,5,-9,-2,20,0,0,13,Lethbridge,BL,0,15
2016-04-08,2016,4,8,11.5,1,6.3,11.7,0,1,0,Lethbridge,BL,1.25,16.25
2016-04-09,2016,4,9,18,3,10.5,7.5,0,4,0,Lethbridge,BL,5.5,21.75
2016-04-10,2016,4,10,15,1,8,10,0,3,0,Lethbridge,BL,3,24.75
2016-04-11,2016,4,11,6,-1,2.5,15.5,0,0,0,Lethbridge,BL,0,24.75
2016-04-12,2016,4,12,9,-8,0.5,17.5,0,1,0,Lethbridge,BL,0,24.75
2016-04-13,2016,4,13,15,2,8.5,9.5,0,0,0,Lethbridge,BL,3.5,28.25
2016-04-14,2016,4,14,12,3,7.5,10.5,0,7,0,Lethbridge,BL,2.5,30.75
2016-04-15,2016,4,15,7,3,5,13,0,2,0,Lethbridge,BL,0,30.75
2016-04-16,2016,4,16,3,0,1.5,16.5,0,0,0,Lethbridge,BL,0,30.75
2016-04-17,2016,4,17,11,-1,5,13,0,0,0,Lethbridge,BL,0,30.75
2016-04-18,2016,4,18,3,1,2,16,0,0,0,Lethbridge,BL,0,30.75
2016-04-19,2016,4,19,2.5,-6,-1.8,19.8,0,19,0,Lethbridge,BL,0,30.75
2016-04-20,2016,4,20,1.5,-3,-0.8,18.8,0,26,19,Lethbridge,BL,0,30.75
2016-04-21,2016,4,21,3.5,-3,0.3,17.7,0,3,26,Lethbridge,BL,0,30.75
2016-04-22,2016,4,22,4,0,2,16,0,2,10,Lethbridge,BL,0,30.75
2016-04-23,2016,4,23,11,0.5,5.8,12.2,0,0,6,Lethbridge,BL,0.75,31.5
2016-04-24,2016,4,24,15.5,-4,5.8,12.2,0,1,0,Lethbridge,BL,0.75,32.25
2016-04-25,2016,4,25,8,5,6.5,11.5,0,0,0,Lethbridge,BL,1.5,33.75
2016-04-26,2016,4,26,5,-5,0,18,0,8,0,Lethbridge,BL,0,33.75
2016-04-27,2016,4,27,7,-1,3,15,0,3,8,Lethbridge,BL,0,33.75
2016-04-28,2016,4,28,5,-5,0,18,0,3,0,Lethbridge,BL,0,33.75
2016-04-29,2016,4,29,7,-2,2.5,15.5,0,0,3,Lethbridge,BL,0,33.75
2016-04-30,2016,4,30,12,0,6,12,0,0,0,Lethbridge,BL,1,34.75
2016-05-01,2016,5,1,12,8,10,8,0,0,0,Lethbridge,BL,5,39.75
2016-05-02,2016,5,2,11,0,5.5,12.5,0,0,0,Lethbridge,BL,0.5,40.25
2016-05-03,2016,5,3,14,-1,6.5,11.5,0,7,0,Lethbridge,BL,1.5,41.75
2016-05-04,2016,5,4,8,3,5.5,12.5,0,0,0,Lethbridge,BL,0.5,42.25
2016-05-05,2016,5,5,5,2,3.5,14.5,0,25,0,Lethbridge,BL,0,42.25
2016-05-06,2016,5,6,13,2,7.5,10.5,0,12,0,Lethbridge,BL,2.5,44.75
2016-05-07,2016,5,7,15,4,9.5,8.5,0,8,0,Lethbridge,BL,4.5,49.25
2016-05-08,2016,5,8,15,7,11,7,0,9,0,Lethbridge,BL,6,55.25
2016-05-09,2016,5,9,15,8,11.5,6.5,0,0,0,Lethbridge,BL,6.5,61.75
2016-05-10,2016,5,10,10,3,6.5,11.5,0,0,0,Lethbridge,BL,1.5,63.25
2016-05-11,2016,5,11,10,0,5,13,0,4,0,Lethbridge,BL,0,63.25
2016-05-12,2016,5,12,5,3.5,4.3,13.7,0,0,0,Lethbridge,BL,0,63.25
2016-05-13,2016,5,13,9.5,1,5.3,12.7,0,0,0,Lethbridge,BL,0.25,63.5
2016-05-14,2016,5,14,13,6,9.5,8.5,0,0,0,Lethbridge,BL,4.5,68
2016-05-15,2016,5,15,15,-1,7,11,0,0,0,Lethbridge,BL,2,70
2016-05-16,2016,5,16,16,2,9,9,0,0,0,Lethbridge,BL,4,74
2016-05-17,2016,5,17,12,4,8,10,0,6,0,Lethbridge,BL,3,77
2016-05-18,2016,5,18,12,4,8,10,0,2,0,Lethbridge,BL,3,80
2016-05-19,2016,5,19,18.5,2,10.3,7.7,0,0,0,Lethbridge,BL,5.25,85.25
2016-05-20,2016,5,20,21,0,10.5,7.5,0,0,0,Lethbridge,BL,5.5,90.75
2016-05-21,2016,5,21,25,2.5,13.8,4.2,0,0,0,Lethbridge,BL,8.75,99.5
2016-05-22,2016,5,22,13.5,4,8.8,9.2,0,0,0,Lethbridge,BL,3.75,103.25
2016-05-23,2016,5,23,22,2,12,6,0,0,0,Lethbridge,BL,7,110.25
2016-05-24,2016,5,24,25,10,17.5,0.5,0,0,0,Lethbridge,BL,12.5,122.75
2016-05-25,2016,5,25,23,13,18,0,0,2,0,Lethbridge,BL,13,135.75
2016-05-26,2016,5,26,9,5,7,11,0,4,0,Lethbridge,BL,2,137.75
2016-05-27,2016,5,27,9,4,6.5,11.5,0,1,0,Lethbridge,BL,1.5,139.25
2016-05-28,2016,5,28,6,4,5,13,0,10,0,Lethbridge,BL,0,139.25
2016-05-29,2016,5,29,10.5,2,6.3,11.7,0,1,0,Lethbridge,BL,1.25,140.5
2016-05-30,2016,5,30,20,0,10,8,0,10,0,Lethbridge,BL,5,145.5
2016-05-31,2016,5,31,19,7,13,5,0,0,0,Lethbridge,BL,8,153.5
2016-06-01,2016,6,1,7,5,6,12,0,0,0,Lethbridge,BL,1,154.5
2016-06-02,2016,6,2,12,-2,5,13,0,0,0,Lethbridge,BL,0,154.5
2016-06-03,2016,6,3,15,-4,5.5,12.5,0,0,0,Lethbridge,BL,0.5,155
2016-06-04,2016,6,4,12.5,-1,5.8,12.2,0,1,0,Lethbridge,BL,0.75,155.75
2016-06-05,2016,6,5,12,4,8,10,0,0,0,Lethbridge,BL,3,158.75
2016-06-06,2016,6,6,14,2,8,10,0,0,0,Lethbridge,BL,3,161.75
2016-06-07,2016,6,7,18.5,1,9.8,8.2,0,0,0,Lethbridge,BL,4.75,166.5
2016-06-08,2016,6,8,13,6,9.5,8.5,0,11,0,Lethbridge,BL,4.5,171
2016-06-09,2016,6,9,10,5,7.5,10.5,0,2,0,Lethbridge,BL,2.5,173.5
2016-06-10,2016,6,10,9,5,7,11,0,0,0,Lethbridge,BL,2,175.5
2016-06-11,2016,6,11,16.5,6,11.3,6.7,0,2,0,Lethbridge,BL,6.25,181.75
2016-06-12,2016,6,12,14,3,8.5,9.5,0,0,0,Lethbridge,BL,3.5,185.25
2016-06-13,2016,6,13,13,7,10,8,0,14,0,Lethbridge,BL,5,190.25
2016-06-14,2016,6,14,14,7,10.5,7.5,0,10,,Lethbridge,BL,5.5,195.75
2016-06-15,2016,6,15,15,10,12.5,5.5,0,5,,Lethbridge,BL,7.5,203.25
2016-06-16,2016,6,16,12,8,10,8,0,4,,Lethbridge,BL,5,208.25
2016-06-17,2016,6,17,13,6,9.5,8.5,0,0,,Lethbridge,BL,4.5,212.75
2016-06-18,2016,6,18,18,3,10.5,7.5,0,0,,Lethbridge,BL,5.5,218.25
2016-06-19,2016,6,19,25,2,13.5,4.5,0,0,,Lethbridge,BL,8.5,226.75
2016-06-20,2016,6,20,27,13,20,0,2,0,,Lethbridge,BL,15,241.75
2016-06-21,2016,6,21,22,9,15.5,2.5,0,0,,Lethbridge,BL,10.5,252.25
2016-06-22,2016,6,22,15,11,13,5,0,6,,Lethbridge,BL,8,260.25
2016-06-23,2016,6,23,19,11,15,3,0,0,,Lethbridge,BL,10,270.25
2016-06-24,2016,6,24,20,10,15,3,0,0,,Lethbridge,BL,10,280.25
2016-06-25,2016,6,25,24,9,16.5,1.5,0,0,,Lethbridge,BL,11.5,291.75
2016-06-26,2016,6,26,26,8,17,1,0,0,,Lethbridge,BL,12,303.75
2016-06-27,2016,6,27,24,9,16.5,1.5,0,0,,Lethbridge,BL,11.5,315.25
2016-06-28,2016,6,28,27,11,19,0,1,0,,Lethbridge,BL,14,329.25
2016-06-29,2016,6,29,28,14,21,0,3,0,,Lethbridge,BL,16,345.25
2016-06-30,2016,6,30,18,12,15,3,0,36,,Lethbridge,BL,10,355.25
2016-07-01,2016,7,1,29,14,21.5,0,3.5,0,,Lethbridge,BL,16.5,371.75
2016-07-02,2016,7,2,21,11,16,2,0,0,,Lethbridge,BL,11,382.75
2016-07-03,2016,7,3,17,11,14,4,0,4,,Lethbridge,BL,9,391.75
2016-07-04,2016,7,4,24,11,17.5,0.5,0,0,,Lethbridge,BL,12.5,404.25
2016-07-05,2016,7,5,23,11,17,1,0,13,,Lethbridge,BL,12,416.25
2016-07-06,2016,7,6,9,6,7.5,10.5,0,17,,Lethbridge,BL,2.5,418.75
2016-07-07,2016,7,7,13,6,9.5,8.5,0,0,,Lethbridge,BL,4.5,423.25
2016-07-08,2016,7,8,18,3,10.5,7.5,0,0,,Lethbridge,BL,5.5,428.75
2016-07-09,2016,7,9,22,2,12,6,0,0,,Lethbridge,BL,7,435.75
2016-07-10,2016,7,10,16,5,10.5,7.5,0,0,,Lethbridge,BL,5.5,441.25
2016-07-11,2016,7,11,12,5,8.5,9.5,0,35,,Lethbridge,BL,3.5,444.75
2016-07-12,2016,7,12,12,9,10.5,7.5,0,2,,Lethbridge,BL,5.5,450.25
2016-07-13,2016,7,13,15,8,11.5,6.5,0,0,,Lethbridge,BL,6.5,456.75
2016-07-14,2016,7,14,18,7,12.5,5.5,0,1,,Lethbridge,BL,7.5,464.25
2016-07-15,2016,7,15,25,11,18,0,0,5,,Lethbridge,BL,13,477.25
2016-07-16,2016,7,16,27,13,20,0,2,0,,Lethbridge,BL,15,492.25
2016-07-17,2016,7,17,29,11,20,0,2,1,,Lethbridge,BL,15,507.25
2016-07-18,2016,7,18,27,14,20.5,0,2.5,0,,Lethbridge,BL,15.5,522.75
2016-07-19,2016,7,19,23,14,18.5,0,0.5,0,,Lethbridge,BL,13.5,536.25
2016-07-20,2016,7,20,21,12,16.5,1.5,0,0,,Lethbridge,BL,11.5,547.75
2016-07-21,2016,7,21,22,12,17,1,0,0,,Lethbridge,BL,12,559.75
2016-07-22,2016,7,22,25,7,16,2,0,0,,Lethbridge,BL,11,570.75
2016-07-23,2016,7,23,24,13,18.5,0,0.5,2,,Lethbridge,BL,13.5,584.25
2016-07-24,2016,7,24,24,15,19.5,0,1.5,0,,Lethbridge,BL,14.5,598.75
2016-07-25,2016,7,25,24,13,18.5,0,0.5,0,,Lethbridge,BL,13.5,612.25
2016-07-26,2016,7,26,24,15,19.5,0,1.5,0,,Lethbridge,BL,14.5,626.75
2016-07-27,2016,7,27,23,13,18,0,0,1,,Lethbridge,BL,13,639.75
2016-07-28,2016,7,28,25,14,19.5,0,1.5,0,,Lethbridge,BL,14.5,654.25
2016-07-29,2016,7,29,27,14,20.5,0,2.5,0,,Lethbridge,BL,15.5,669.75
2016-07-30,2016,7,30,25,15,20,0,2,11,,Lethbridge,BL,15,684.75
2016-07-31,2016,7,31,23,14,18.5,0,0.5,13,,Lethbridge,BL,13.5,698.25
2016-08-01,2016,8,1,23,12,17.5,0.5,0,0,,Lethbridge,BL,12.5,710.75
2016-08-02,2016,8,2,14,11,12.5,5.5,0,0,,Lethbridge,BL,7.5,718.25
2016-08-03,2016,8,3,18,6,12,6,0,1,,Lethbridge,BL,7,725.25
2016-08-04,2016,8,4,22,6,14,4,0,1,,Lethbridge,BL,9,734.25
2016-08-05,2016,8,5,25,12,18.5,0,0.5,1,,Lethbridge,BL,13.5,747.75
2016-08-06,2016,8,6,25,16,20.5,0,2.5,3,,Lethbridge,BL,15.5,763.25
2016-08-07,2016,8,7,22,16,19,0,1,6,,Lethbridge,BL,14,777.25
2016-08-08,2016,8,8,27,15,21,0,3,0,,Lethbridge,BL,16,793.25
2016-08-09,2016,8,9,26,11,18.5,0,0.5,4,,Lethbridge,BL,13.5,806.75
2016-08-10,2016,8,10,24,10,17,1,0,0,,Lethbridge,BL,12,818.75
2016-08-11,2016,8,11,25,14,19.5,0,1.5,0,,Lethbridge,BL,14.5,833.25
2016-08-12,2016,8,12,23,16,19.5,0,1.5,0,,Lethbridge,BL,14.5,847.75
2016-08-13,2016,8,13,21,11,16,2,0,0,,Lethbridge,BL,11,858.75
2016-08-14,2016,8,14,24,9,16.5,1.5,0,0,,Lethbridge,BL,11.5,870.25
2016-08-15,2016,8,15,21,8,14.5,3.5,0,2,,Lethbridge,BL,9.5,879.75
2016-08-16,2016,8,16,25,11,18,0,0,0,,Lethbridge,BL,13,892.75
2016-08-17,2016,8,17,23,11,17,1,0,0,,Lethbridge,BL,12,904.75
2016-08-18,2016,8,18,18,9,13.5,4.5,0,0,,Lethbridge,BL,8.5,913.25
2016-08-19,2016,8,19,23,8,15.5,2.5,0,0,,Lethbridge,BL,10.5,923.75
2016-08-20,2016,8,20,22,9,15.5,2.5,0,0,,Lethbridge,BL,10.5,934.25
2016-08-21,2016,8,21,23,8,15.5,2.5,0,0,,Lethbridge,BL,10.5,944.75
2016-08-22,2016,8,22,22,8,15,3,0,3,,Lethbridge,BL,10,954.75
2016-08-23,2016,8,23,24,15,19.5,0,1.5,26,,Lethbridge,BL,14.5,969.25
2016-08-24,2016,8,24,24,13,18.5,0,0.5,0,,Lethbridge,BL,13.5,982.75
2016-08-25,2016,8,25,25,16,20.5,0,2.5,0,,Lethbridge,BL,15.5,998.25
2016-08-26,2016,8,26,22,18,20,0,2,34,,Lethbridge,BL,15,1013.25
2016-08-27,2016,8,27,18,12,15,3,0,1,,Lethbridge,BL,10,1023.25
2016-08-28,2016,8,28,20,9,14.5,3.5,0,0,,Lethbridge,BL,9.5,1032.75
2016-08-29,2016,8,29,21,5,13,5,0,12,,Lethbridge,BL,8,1040.75
